"Player","Born","minAge","MP","Starts","Min","Full90s","G","A","NPG","PK","G90","NPG90","A90","NPG+A90","Over27"
"André Luiz",1980,25,253,233,20870,231.9,20,5,16,4,0.08624820316243412,0.0689985625299473,0.02156205079060853,0.09056061332055582,""
"André Luiz Moreira",1974,23,104,98,8011,89,11,15,9,2,0.12358007739358381,0.10111097241293221,0.16851828735488705,0.26962925976781926,""
"Andre Mijatović",1979,27,64,59,5363,59.599999999999994,5,0,5,0,0.08390826030206974,0.08390826030206974,0,0.08390826030206974,"*"
"André Ooijer",1974,32,79,73,6414,71.2,2,2,2,0,0.02806361085126286,0.02806361085126286,0.02806361085126286,0.05612722170252572,"*"
"André Ramalho",1992,23,40,23,2297,25.5,0,0,0,0,0,0,0,0,""
"André Santos",1983,28,23,13,1417,15.700000000000001,2,0,2,0,0.12702893436838392,0.12702893436838392,0,0.12702893436838392,"*"
"André Santos",1989,23,13,4,346,3.8,0,0,0,0,0,0,0,0,""
"André Schürrle",1990,18,275,203,18162,201.7,67,33,63,4,0.33201189296333006,0.3121902874132805,0.16352824578790884,0.4757185332011893,""
"André Silva",1995,21,133,98,9003,100.1,60,13,49,11,0.5998000666444518,0.48983672109296905,0.1299566811062979,0.6197934021992669,""
"André Trulsen",1965,36,17,10,1000,11.1,2,1,1,1,0.18,0.09,0.09,0.18,"*"
"Andre Wisdom",1993,19,48,44,3890,43.3,0,2,0,0,0,0,0.04627249357326478,0.04627249357326478,""
"Andrea Adorante",2000,20,1,0,10,0.1,0,0,0,0,0,0,0,0,""
"Andrea Alberti",1985,17,3,0,31,0.3,0,0,0,0,0,0,0,0,""
"Andrea Ardito",1977,26,55,38,3635,40.300000000000004,1,1,1,0,0.024759284731774415,0.024759284731774415,0.024759284731774415,0.04951856946354883,""
"Andrea Barberis",1993,22,64,57,5088,56.6,2,4,2,0,0.03537735849056604,0.03537735849056604,0.07075471698113207,0.10613207547169812,""
"Andrea Barzagli",1981,22,452,426,38006,422.3,9,4,8,1,0.021312424354049363,0.018944377203599434,0.009472188601799717,0.02841656580539915,""
"Andrea Beghetto",1994,21,30,26,2378,26.4,0,3,0,0,0,0,0.1135407905803196,0.1135407905803196,""
"Andrea Belotti",1993,20,260,214,19553,217.3,102,30,79,23,0.4694931724032118,0.36362706490052676,0.13808622717741523,0.501713292077942,""
"Andrea Bernini",1973,26,44,25,2314,25.799999999999997,2,0,2,0,0.07778738115816768,0.07778738115816768,0,0.07778738115816768,""
"Andrea Bertolacci",1991,19,212,171,14598,162.3,21,16,21,0,0.12946979038224415,0.12946979038224415,0.09864364981504316,0.2281134401972873,""
"Andrea Briotti",1986,18,1,0,3,0,0,0,0,0,0,0,0,0,""
"Andrea Burato",1990,18,1,0,17,0.2,0,0,0,0,0,0,0,0,""
"Andrea Cambiaso",2000,18,25,21,1755,19.5,1,4,1,0,0.05128205128205128,0.05128205128205128,0.20512820512820512,0.2564102564102564,""
"Andrea Campagnolo",1978,27,92,90,7992,88.8,0,0,0,0,0,0,0,0,"*"
"Andrea Capone",1981,24,53,30,2381,26.4,6,4,6,0,0.2267954640907182,0.2267954640907182,0.1511969760604788,0.37799244015119704,""
"Andrea Caracciolo",1981,19,232,183,16121,179,58,14,52,6,0.323801253024006,0.290304571676695,0.07815892314372558,0.36846349482042057,""
"Andrea Carboni",2001,18,44,38,3206,35.7,0,1,0,0,0,0,0.028072364316905803,0.028072364316905803,""
"Andrea Catellani",1988,23,21,4,591,6.6,1,1,1,0,0.15228426395939085,0.15228426395939085,0.15228426395939085,0.3045685279187817,""
"Andrea Cistana",1997,22,21,21,1838,20.4,1,0,1,0,0.04896626768226333,0.04896626768226333,0,0.04896626768226333,""
"Andrea Cocco",1986,19,8,2,163,1.8,1,0,1,0,0.5521472392638037,0.5521472392638037,0,0.5521472392638037,""
"Andrea Coda",1985,20,218,193,17278,191.9,0,2,0,0,0,0,0.010417872438939692,0.010417872438939692,""
"Andrea Consigli",1987,21,429,429,38256,425,0,0,0,0,0,0,0,0,""
"Andrea Conti",1994,21,104,79,6927,76.9,11,10,11,0,0.14291901255954959,0.14291901255954959,0.12992637505413598,0.2728453876136856,""
"Andrea Cossu",1980,25,257,198,17033,189.3,11,50,10,1,0.05812246815006165,0.052838607409146955,0.26419303704573477,0.31703164445488174,""
"Andrea Costa",1986,21,181,168,14790,164.3,6,2,6,0,0.036511156186612576,0.036511156186612576,0.012170385395537525,0.0486815415821501,""
"Andrea Cupi",1976,22,76,69,5773,64.2,0,0,0,0,0,0,0,0,""
"Andrea D'Amico",1989,19,2,0,19,0.2,0,0,0,0,0,0,0,0,""
"Andrea Danzi",1999,18,8,5,498,5.6000000000000005,0,0,0,0,0,0,0,0,""
"Andrea De Cecco",1979,19,1,0,1,0,0,0,0,0,0,0,0,0,""
"Andrea De Falco",1986,17,2,0,30,0.3,0,0,0,0,0,0,0,0,""
"Andrea De Vito",1991,17,1,0,12,0.1,0,0,0,0,0,0,0,0,""
"Andrea Dossena",1981,19,205,165,14393,160,6,11,6,0,0.03751823803237685,0.03751823803237685,0.0687834363926909,0.10630167442506774,""
"Andrea Esposito",1986,17,79,66,5680,63.1,2,0,2,0,0.03169014084507042,0.03169014084507042,0,0.03169014084507042,""
"Andrea Fabbrini",1974,27,21,10,1099,12.2,1,1,1,0,0.0818926296633303,0.0818926296633303,0.0818926296633303,0.1637852593266606,"*"
"Andrea Favilli",1997,18,39,9,1204,13.4,2,2,2,0,0.14950166112956811,0.14950166112956811,0.14950166112956811,0.29900332225913623,""
"Andrea Fulignati",1994,21,9,9,810,9,0,0,0,0,0,0,0,0,""
"Andrea Gasbarroni",1981,22,121,68,6460,71.7,16,11,13,3,0.22291021671826627,0.1811145510835913,0.15325077399380807,0.33436532507739936,""
"Andrea Ghezzi",2001,18,5,0,37,0.4,0,0,0,0,0,0,0,0,""
"Andrea Ghion",2000,19,3,0,48,0.5,0,0,0,0,0,0,0,0,""
"Andrea Giallombardo",1980,23,43,30,2753,30.6,0,3,0,0,0,0,0.0980748274609517,0.0980748274609517,""
"Andrea Ivan",1973,25,5,4,425,4.7,0,0,0,0,0,0,0,0,""
"Andrea La Mantia",1991,28,23,7,775,8.6,4,0,4,0,0.4645161290322581,0.4645161290322581,0,0.4645161290322581,"*"
"Andrea Lazzari",1984,19,223,148,13548,150.5,14,19,14,0,0.09300265721877768,0.09300265721877768,0.1262178919397697,0.21922054915854738,""
"Andrea Lisuzzo",1981,30,21,21,1845,20.5,0,0,0,0,0,0,0,0,"*"
"Andrea Luci",1985,28,22,22,1895,21.1,1,0,1,0,0.047493403693931395,0.047493403693931395,0,0.047493403693931395,"*"
"Andrea Maccagni",1980,19,2,1,135,1.5,0,0,0,0,0,0,0,0,""
"Andrea Mancini",1996,16,1,0,16,0.2,0,0,0,0,0,0,0,0,""
"Andrea Mantovani",1984,18,179,159,14420,160.1,7,5,7,0,0.043689320388349516,0.043689320388349516,0.031206657420249653,0.07489597780859916,""
"Andrea Masiello",1986,18,286,274,23982,266.4,12,5,11,1,0.045033775331498625,0.041280960720540404,0.018764073054791094,0.0600450337753315,""
"Andrea Mazzantini",1968,30,94,94,8451,93.9,0,0,0,0,0,0,0,0,"*"
"Andrea Mazzarani",1989,21,20,10,966,10.7,1,1,1,0,0.09316770186335405,0.09316770186335405,0.09316770186335405,0.1863354037267081,""
"Andrea Nalini",1990,26,40,26,2453,27.299999999999997,2,4,2,0,0.07337953526294333,0.07337953526294333,0.14675907052588666,0.22013860578883,""
"Andrea Orlandi",1984,20,4,3,192,2.1,1,1,1,0,0.46875,0.46875,0.46875,0.9375,""
"Andrea Pansera",1979,25,1,0,12,0.1,0,0,0,0,0,0,0,0,""
"Andrea Papetti",2002,17,11,10,917,10.2,1,0,1,0,0.09814612868047982,0.09814612868047982,0,0.09814612868047982,""
"Andrea Parola",1979,26,126,90,8231,91.4,1,2,1,0,0.010934272870854089,0.010934272870854089,0.021868545741708177,0.03280281861256226,""
"Andrea Petagna",1995,18,188,133,11872,132,44,17,33,11,0.3335579514824798,0.25016846361185985,0.12887466307277629,0.37904312668463613,""
"Andrea Pinamonti",1999,17,96,63,6034,67.1,20,5,16,4,0.2983095790520385,0.23864766324163075,0.07457739476300962,0.3132250580046404,""
"Andrea Pirlo",1979,19,464,401,36003,399.8,54,86,40,14,0.13498875093742188,0.09999166736105325,0.21498208482626446,0.3149737521873177,""
"Andrea Pisanu",1982,16,75,61,5259,58.5,6,8,6,0,0.10268111808328578,0.10268111808328578,0.13690815744438106,0.23958927552766685,""
"Andrea Poli",1989,17,300,208,18041,200.5,15,6,15,0,0.07482955490272158,0.07482955490272158,0.02993182196108863,0.10476137686381021,""
"Andrea Quaglia",1971,30,1,0,21,0.2,0,0,0,0,0,0,0,0,"*"
"Andrea Raggi",1984,21,312,289,25301,281.1,7,4,7,0,0.024900201573060353,0.024900201573060353,0.014228686613177345,0.0391288881862377,""
"Andrea Ranocchia",1988,21,230,204,18206,202.5,15,8,15,0,0.07415137866637372,0.07415137866637372,0.03954740195539932,0.11369878062177305,""
"Andrea Rispoli",1988,21,143,96,9171,101.9,6,9,6,0,0.058881256133464184,0.058881256133464184,0.08832188420019627,0.14720314033366044,""
"Andrea Rossi",1986,19,49,33,3217,35.699999999999996,0,1,0,0,0,0,0.027976375505129,0.027976375505129,""
"Andrea Russotto",1988,17,19,0,294,3.2,0,0,0,0,0,0,0,0,""
"Andrea Schiavone",1993,18,14,5,571,6.3,1,0,1,0,0.1576182136602452,0.1576182136602452,0,0.1576182136602452,""
"Andrea Seculin",1990,25,9,8,721,8,0,0,0,0,0,0,0,0,""
"Andrea Signorini",1990,18,1,0,1,0,0,0,0,0,0,0,0,0,""
"Andrea Silenzi",1966,29,23,11,1091,12.2,2,1,2,0,0.16498625114573787,0.16498625114573787,0.08249312557286893,0.24747937671860681,"*"
"Andrea Soncin",1978,22,24,14,1326,14.7,7,2,7,0,0.47511312217194573,0.47511312217194573,0.13574660633484165,0.6108597285067874,""
"Andrea Sottil",1974,25,147,140,12295,136.6,8,3,8,0,0.05856039040260268,0.05856039040260268,0.021960146400976006,0.08052053680357868,""
"Andrea Sussi",1973,24,86,81,7107,78.9,2,3,2,0,0.02532714225411566,0.02532714225411566,0.03799071338117349,0.06331785563528915,""
"Andrea Tabanelli",1990,23,23,16,1448,16.099999999999998,1,0,1,0,0.06215469613259668,0.06215469613259668,0,0.06215469613259668,""
"Andrea Tagliaferri",1978,21,13,7,780,8.7,0,0,0,0,0,0,0,0,""
"Andrea Tarozzi",1973,24,55,33,2950,32.7,1,4,1,0,0.030508474576271188,0.030508474576271188,0.12203389830508475,0.15254237288135594,""
"Andrea Tummiolo",1984,21,3,0,18,0.2,0,0,0,0,0,0,0,0,""
"Andrea Zanchetta",1975,25,118,81,7285,81,14,15,11,3,0.17295813315030883,0.13589567604667124,0.18531228551818807,0.3212079615648593,""
"Andreas Andersson",1974,23,27,21,999,11.1,4,2,4,0,0.36036036036036034,0.36036036036036034,0.18018018018018017,0.5405405405405406,""
"Andreas Beck",1987,18,290,275,24458,271.7,5,18,5,0,0.018398887889443126,0.018398887889443126,0.06623599640199526,0.0846348842914384,""
"Andreas Bornemann",1971,27,3,0,27,0.3,0,0,0,0,0,0,0,0,"*"
"Andreas Buck",1967,31,49,37,3111,34.6,2,5,2,0,0.057859209257473475,0.057859209257473475,0.14464802314368372,0.2025072324011572,"*"
"Andreas Christensen",1996,18,150,139,12500,138.9,5,1,5,0,0.036000000000000004,0.036000000000000004,0.007200000000000001,0.0432,""
"Andreas Cornelius",1993,20,106,52,5231,58.2,19,9,19,0,0.3268973427642898,0.3268973427642898,0.15484610973045307,0.4817434524947428,""
"Andreas Fischer",1964,34,26,11,1339,14.799999999999999,1,1,1,0,0.06721433905899926,0.06721433905899926,0.06721433905899926,0.13442867811799852,"*"
"Andreas Glockner",1988,21,2,0,23,0.3,0,0,0,0,0,0,0,0,""
"Andreas Görlitz",1982,19,104,83,7652,85,1,3,1,0,0.011761630946157866,0.011761630946157866,0.0352848928384736,0.047046523784631464,""
"Andreas Granqvist",1985,22,77,71,6466,71.8,2,1,2,0,0.027837921435199506,0.027837921435199506,0.013918960717599753,0.04175688215279926,""
"Andreas Herzog",1968,30,68,59,5149,57.199999999999996,10,17,6,4,0.1747912215964265,0.10487473295785589,0.29714507671392504,0.4020198096717809,"*"
"Andreas Hinkel",1982,18,175,156,13915,154.6,1,9,1,0,0.006467840459935322,0.006467840459935322,0.0582105641394179,0.06467840459935323,""
"Andreas Hirzel",1993,22,1,0,51,0.6,0,0,0,0,0,0,0,0,""
"Andreas Ibertsberger",1982,22,81,78,6703,74.5,1,0,1,0,0.013426823810234223,0.013426823810234223,0,0.013426823810234223,""
"Andreas Isaksson",1981,22,81,79,7180,79.8,0,0,0,0,0,0,0,0,""
"Andreas Ivanschitz",1983,25,152,117,9448,105,26,20,18,8,0.2476714648602879,0.17146486028789162,0.1905165114309907,0.36198137171888234,""
"Andreas Jakobsson",1972,27,126,123,10856,120.7,6,5,6,0,0.04974207811348563,0.04974207811348563,0.04145173176123802,0.09119380987472366,"*"
"Andreas Johansson",1978,27,28,10,1062,11.8,4,1,4,0,0.3389830508474576,0.3389830508474576,0.0847457627118644,0.423728813559322,"*"
"Andreas Johansson",1982,27,16,7,855,9.5,0,0,0,0,0,0,0,0,"*"
"Andreas Kaufmann",1973,27,3,0,47,0.5,0,0,0,0,0,0,0,0,"*"
"Andreas Lambertz",1984,27,28,26,2262,25.1,1,3,1,0,0.03978779840848806,0.03978779840848806,0.11936339522546419,0.15915119363395225,"*"
"Andreas Linde",1993,18,3,3,270,3,0,0,0,0,0,0,0,0,""
"Andreas Ludwig",1990,18,6,0,161,1.8,0,0,0,0,0,0,0,0,""
"Andreas Lund",1975,24,12,10,847,9.4,2,1,2,0,0.21251475796930341,0.21251475796930341,0.10625737898465171,0.3187721369539551,""
"Andreas Luthe",1987,22,86,85,7679,85.4,0,0,0,0,0,0,0,0,""
"Andreas Menger",1972,26,10,9,817,9.1,0,0,0,0,0,0,0,0,""
"Andreas Möller",1967,31,115,106,9061,100.6,9,21,7,2,0.08939410661074935,0.06952874958613839,0.20858624875841517,0.27811499834455355,"*"
"Andreas Müller",1962,36,6,3,336,3.7,0,0,0,0,0,0,0,0,"*"
"Andreas Neuendorf",1975,24,140,60,6224,69.2,12,14,12,0,0.17352185089974292,0.17352185089974292,0.20244215938303342,0.3759640102827764,""
"Andreas Ottl",1985,20,148,105,9518,105.8,6,7,6,0,0.056734608110947674,0.056734608110947674,0.06619037612943895,0.12292498424038663,""
"Andreas Pereira",1996,18,129,73,6621,73.6,9,12,9,0,0.12233801540552787,0.12233801540552787,0.16311735387403717,0.28545536927956505,""
"Andreas Reinke",1969,30,109,109,9801,108.9,0,0,0,0,0,0,0,0,"*"
"Andreas Schmidt",1973,25,134,113,10110,112.3,3,4,3,0,0.026706231454005934,0.026706231454005934,0.03560830860534125,0.06231454005934718,""
"Andreas Skov Olsen",1999,19,70,25,2686,29.8,3,4,3,0,0.10052122114668652,0.10052122114668652,0.1340282948622487,0.23454951600893523,""
"Andreas Spann",1984,18,1,1,58,0.6,0,0,0,0,0,0,0,0,""
"Andreas Thom",1965,33,11,5,616,6.8,0,0,0,0,0,0,0,0,"*"
"Andreas Voglsammer",1992,28,41,16,1651,18.3,4,3,4,0,0.2180496668685645,0.2180496668685645,0.1635372501514234,0.3815869170199879,"*"
"Andreas Voss",1979,20,22,11,1085,12.1,1,1,1,0,0.08294930875576037,0.08294930875576037,0.08294930875576037,0.16589861751152074,""
"Andreas Weimann",1991,18,113,82,7233,80.3,17,8,17,0,0.21153048527581916,0.21153048527581916,0.09954375777685608,0.3110742430526752,""
"Andreas Wolf",1982,19,190,182,16049,178.2,6,3,6,0,0.033646956196647766,0.033646956196647766,0.016823478098323883,0.05047043429497165,""
"Andreas Zeyer",1968,31,117,107,9151,101.7,12,6,11,1,0.11801988853677195,0.10818489782537427,0.059009944268385975,0.16719484209376023,"*"
"Andree Wiedener",1970,29,49,42,3728,41.3,0,4,0,0,0,0,0.09656652360515021,0.09656652360515021,"*"
"Andrei Girotto",1992,25,130,116,10122,112.5,10,3,10,0,0.0889152341434499,0.0889152341434499,0.026674570243034972,0.11558980438648488,""
"Andrei Kanchelskis",1969,23,150,124,11077,123,43,21,42,1,0.34937257380157083,0.3412476302247901,0.17062381511239505,0.5118714453371851,""
"Andrei Motoc",2002,18,1,1,90,1,0,0,0,0,0,0,0,0,""
"Andrej Kotnik",1995,20,2,0,31,0.3,0,0,0,0,0,0,0,0,""
"Andrej Kramarić",1991,23,197,156,14296,158.9,88,36,68,20,0.5540011191941803,0.42809177392277564,0.22663682148852826,0.6547285954113039,""
"Andrej Panadić",1969,30,62,60,5089,56.599999999999994,1,1,1,0,0.01768520337983887,0.01768520337983887,0.01768520337983887,0.03537040675967774,"*"
"Andrejs Štolcers",1974,27,10,0,83,0.8999999999999999,0,1,0,0,0,0,1.0843373493975905,1.0843373493975905,"*"
"Andrés Andrade Cedeño",1998,18,11,7,690,7.7,0,0,0,0,0,0,0,0,""
"Andrés D'Alessandro",1981,22,124,111,9347,103.8,14,28,14,0,0.13480261046325023,0.13480261046325023,0.26960522092650047,0.40440783138975067,""
"Andrés Escobar",1991,22,5,0,63,0.7,0,0,0,0,0,0,0,0,""
"Andrés Fernández",1986,20,194,191,17258,191.8,0,1,0,0,0,0,0.005214972766253332,0.005214972766253332,""
"Andrés Fleurquin",1975,27,43,36,3325,36.9,1,1,1,0,0.02706766917293233,0.02706766917293233,0.02706766917293233,0.05413533834586466,"*"
"Andrés Guardado",1986,20,286,239,20572,228.5,16,33,10,6,0.0699980556095664,0.043748784755979,0.1443709896947307,0.1881197744507097,""
"Andrés Guglielminpietro",1974,24,105,77,6561,72.9,8,12,8,0,0.10973936899862827,0.10973936899862827,0.1646090534979424,0.27434842249657065,""
"Andrés Iniesta",1984,18,442,320,29571,328.7,35,65,34,1,0.10652328294612964,0.10347976057624024,0.19782895404281223,0.30130871461905245,""
"Andrés Lamas",1984,24,13,11,1016,11.3,0,0,0,0,0,0,0,0,""
"Andrés Martín",1999,18,7,1,186,2.1,0,0,0,0,0,0,0,0,""
"Andrés Mendoza",1978,27,11,2,368,4.1,0,0,0,0,0,0,0,0,"*"
"Andrés Palop",1973,24,295,290,26184,290.9,0,0,0,0,0,0,0,0,""
"Andrés Pato Bernal",1980,20,1,0,9,0.1,0,0,0,0,0,0,0,0,""
"Andrés Ponce",1996,18,1,0,6,0.1,0,0,0,0,0,0,0,0,""
"Andrés Prieto",1993,23,4,4,360,4,0,0,0,0,0,0,0,0,""
"Andrés Solano",1998,20,1,1,45,0.5,0,0,0,0,0,0,0,0,""
"Andrés Tello",1996,19,35,10,1237,13.799999999999999,1,0,1,0,0.07275666936135812,0.07275666936135812,0,0.07275666936135812,""
"Andrés Túñez",1987,25,30,30,2700,30,0,0,0,0,0,0,0,0,""
"Andrés Yllana",1974,26,48,29,2740,30.4,4,2,3,1,0.1313868613138686,0.09854014598540146,0.0656934306569343,0.16423357664233576,""
"Andreu Fontàs",1989,19,122,111,9871,109.7,2,2,2,0,0.01823523452537737,0.01823523452537737,0.01823523452537737,0.03647046905075474,""
"Andreu Guerao",1983,25,6,3,324,3.6,0,0,0,0,0,0,0,0,""
"Andrew Barrowman",1984,18,1,0,3,0,0,0,0,0,0,0,0,0,""
"Andrew Crofts",1984,27,24,13,1285,14.3,0,1,0,0,0,0,0.07003891050583658,0.07003891050583658,"*"
"Andrew Davies",1984,17,55,39,3845,42.7,0,0,0,0,0,0,0,0,""
"Andrew Eleftheriou",1997,18,1,0,52,0.6,0,0,0,0,0,0,0,0,""
"Andrew Gravillon",1998,19,48,47,4113,45.6,1,2,1,0,0.02188183807439825,0.02188183807439825,0.0437636761487965,0.06564551422319474,""
"Andrew Hjulsager",1995,21,24,5,633,7.1,1,3,1,0,0.14218009478672985,0.14218009478672985,0.4265402843601896,0.5687203791469194,""
"Andrew Johnson",1981,23,187,156,14004,155.6,51,17,40,11,0.32776349614395883,0.2570694087403599,0.10925449871465295,0.36632390745501286,""
"Andrew Omobamidele",2002,18,5,4,382,4.2,1,0,1,0,0.23560209424083772,0.23560209424083772,0,0.23560209424083772,""
"Andrew Robertson",1994,20,208,197,17576,195.4,6,48,6,0,0.03072371415566682,0.03072371415566682,0.24578971324533455,0.2765134274010014,""
"Andrew Sinkala",1979,20,49,37,3177,35.3,3,1,3,0,0.08498583569405099,0.08498583569405099,0.028328611898016998,0.11331444759206799,""
"Andrew Surman",1986,22,144,125,11256,125.10000000000001,6,9,6,0,0.04797441364605544,0.04797441364605544,0.07196162046908315,0.11993603411513859,""
"Andrew Taylor",1986,18,110,97,8868,98.5,0,1,0,0,0,0,0.010148849797023005,0.010148849797023005,""
"Andrew Wooten",1989,21,7,2,305,3.4,1,0,1,0,0.29508196721311475,0.29508196721311475,0,0.29508196721311475,""
"Andrey Arshavin",1981,27,105,70,6247,69.4,24,20,23,1,0.3457659676644789,0.33135905234512564,0.28813830638706583,0.6194973587321915,"*"
"Andrey Galabinov",1988,28,32,16,1559,17.3,6,2,5,1,0.3463758819756254,0.28864656831302116,0.11545862732520847,0.4041051956382296,"*"
"Andrezinho",1981,28,15,10,938,10.5,0,0,0,0,0,0,0,0,"*"
"Andri Fannar Baldursson",2002,17,15,1,360,4,0,0,0,0,0,0,0,0,""
"Andrija Balić",1997,18,29,14,1349,15,1,1,1,0,0.06671608598962193,0.06671608598962193,0.06671608598962193,0.13343217197924387,""
"Andrija Delibašić",1981,22,80,35,3665,40.7,14,3,14,0,0.34379263301500684,0.34379263301500684,0.07366984993178717,0.417462482946794,""
"Andriy Lunin",1999,19,5,4,365,4.1,0,0,0,0,0,0,0,0,""
"Andriy Shevchenko",1976,22,273,225,19711,219.1,136,36,111,25,0.6209730607275126,0.506823601034955,0.16437522195728274,0.6711988229922378,""
"Andriy Voronin",1979,24,175,133,12013,133.6,53,22,52,1,0.3970698410055773,0.38957795721301924,0.16482144343627736,0.5543994006492966,""
"Andriy Yarmolenko",1989,27,76,29,2959,32.9,10,5,10,0,0.3041568097330179,0.3041568097330179,0.15207840486650895,0.4562352145995269,"*"
"Andros Townsend",1991,21,262,201,17825,198.1,25,28,23,2,0.12622720897615708,0.11612903225806452,0.14137447405329592,0.25750350631136043,""
"Andrzej Juskowiak",1970,28,101,75,6729,74.9,31,9,31,0,0.41462327240303165,0.41462327240303165,0.12037449843958983,0.5349977708426215,"*"
"Andrzej Kobylański",1970,30,75,55,4835,53.8,7,5,7,0,0.13029989658738367,0.13029989658738367,0.09307135470527406,0.22337125129265772,"*"
"Andy Barlow",1965,26,12,9,849,9.4,0,0,0,0,0,0,0,0,""
"Andy Booth",1973,22,119,110,9585,106.5,25,10,25,0,0.23474178403755872,0.23474178403755872,0.09389671361502347,0.3286384976525822,""
"Andy Campbell",1979,16,49,23,2363,26.200000000000003,4,3,4,0,0.15234870926787983,0.15234870926787983,0.11426153195090986,0.2666102412187897,""
"Andy Carroll",1989,17,248,142,13960,155.1,54,23,52,2,0.3481375358166189,0.335243553008596,0.14828080229226362,0.4835243553008596,""
"Andy Clarke",1967,25,124,54,5688,63.3,11,6,11,0,0.17405063291139242,0.17405063291139242,0.09493670886075949,0.2689873417721519,""
"Andy Cole",1971,21,414,350,31750,352.8,189,72,187,2,0.535748031496063,0.5300787401574804,0.2040944881889764,0.7341732283464568,""
"Andy Collett",1973,18,2,2,180,2,0,0,0,0,0,0,0,0,""
"Andy Couzens",1975,19,28,20,1617,18,1,0,1,0,0.05565862708719852,0.05565862708719852,0,0.05565862708719852,""
"Andy Dawson",1978,29,60,60,5101,56.7,2,3,2,0,0.03528719858851206,0.03528719858851206,0.05293079788276808,0.08821799647128015,"*"
"Andy Delort",1991,19,221,187,16819,186.8,69,29,58,11,0.36922528093227897,0.3103632796242345,0.15518163981211724,0.46554491943635173,""
"Andy Dibble",1965,27,29,28,2523,28,0,0,0,0,0,0,0,0,"*"
"Andy Diouf",2002,18,5,0,25,0.2,0,0,0,0,0,0,0,0,""
"Andy Dow",1973,20,14,13,1134,12.6,0,0,0,0,0,0,0,0,""
"Andy Ducros",1977,18,8,2,315,3.5,0,1,0,0,0,0,0.2857142857142857,0.2857142857142857,""
"Andy Goram",1964,36,2,2,124,1.4,0,0,0,0,0,0,0,0,"*"
"Andy Gray",1964,28,19,9,988,11,2,2,2,0,0.18218623481781376,0.18218623481781376,0.18218623481781376,0.3643724696356275,"*"
"Andy Gray",1977,17,51,29,2720,30.2,1,3,1,0,0.03308823529411765,0.03308823529411765,0.09926470588235294,0.1323529411764706,""
"Andy Griffin",1979,18,155,131,11752,130.8,2,1,2,0,0.01531654186521443,0.01531654186521443,0.007658270932607215,0.022974812797821646,""
"Andy Hill",1965,27,54,48,4226,46.9,1,2,1,0,0.02129673450070989,0.02129673450070989,0.04259346900141978,0.06389020350212968,"*"
"Andy Hinchcliffe",1969,23,225,216,18514,205.6,11,36,9,2,0.053473047423571354,0.043750675164740196,0.17500270065896079,0.21875337582370097,""
